function name,header files,return type,arguments,number of arguments,format string,POSIX api,use _GNU_SOURCE
pthread_mutexattr_setpshared,['pthread.h'],int,"['pthread_mutexattr_t *attr', 'int pshared']",2,False,False,False
 ,['pthread.h'],int,"['pthread_mutexattr_t *attr', 'int pshared']",2,False,True,False
pthread_mutexattr_getrobust,['pthread.h'],int,"['const pthread_mutexattr_t *attr', 'int *robustness']",2,False,False,False
pthread_mutexattr_setrobust,['pthread.h'],int,"['pthread_mutexattr_t *attr', 'int robustness']",2,False,False,False
pthread_mutexattr_gettype,['pthread.h'],int,"['const pthread_mutexattr_t *restrict attr', 'int *restrict type']",2,False,True,False
pthread_mutexattr_settype,['pthread.h'],int,"['pthread_mutexattr_t *attr', 'int type']",2,False,True,False
pthread_mutex_consistent,['pthread.h'],int,['pthread_mutex_t *mutex'],1,False,False,False
pthread_mutex_destroy,['pthread.h'],int,['pthread_mutex_t *mutex'],1,False,True,False
pthread_mutex_init,['pthread.h'],int,"['pthread_mutex_t *restrict mutex', 'const pthread_mutexattr_t *restrict attr']",2,False,True,False
pthread_mutex_getprioceiling,['pthread.h'],int,"['const pthread_mutex_t *restrict mutex', 'int *restrict prioceiling']",2,False,True,False
pthread_mutex_setprioceiling,['pthread.h'],int,"['pthread_mutex_t *restrict mutex', 'int prioceiling', 'int *restrict old_ceiling']",3,False,True,False
pthread_mutex_lock,['pthread.h'],int,['pthread_mutex_t *mutex'],1,False,True,False
pthread_mutex_trylock,['pthread.h'],int,['pthread_mutex_t *mutex'],1,False,True,False
pthread_mutex_unlock,['pthread.h'],int,['pthread_mutex_t *mutex'],1,False,True,False
pthread_mutex_timedlock,"['pthread.h', 'time.h']",int,"['pthread_mutex_t *restrict mutex', 'const struct timespec *restrict abstime']",2,False,True,False
pthread_once,['pthread.h'],int,"['pthread_once_t *once_control', 'void (*init_routine)(void)']",2,False,True,False
pthread_rwlockattr_destroy,['pthread.h'],int,['pthread_rwlockattr_t *attr'],1,False,True,False
pthread_rwlockattr_init,['pthread.h'],int,['pthread_rwlockattr_t *attr'],1,False,True,False
pthread_rwlockattr_setkind_np,['pthread.h'],int,"['pthread_rwlockattr_t *attr', 'int pref']",2,False,False,False
pthread_rwlockattr_getkind_np,['pthread.h'],int,"['const pthread_rwlockattr_t *restrict attr', 'int *restrict pref']",2,False,False,False
pthread_rwlockattr_getpshared,['pthread.h'],int,"['const pthread_rwlockattr_t *restrict attr', 'int *restrict pshared']",2,False,True,False
pthread_rwlockattr_setpshared,['pthread.h'],int,"['pthread_rwlockattr_t *attr', 'int pshared']",2,False,True,False
pthread_rwlock_destroy,['pthread.h'],int,['pthread_rwlock_t *rwlock'],1,False,True,False
pthread_rwlock_init,['pthread.h'],int,"['pthread_rwlock_t *restrict rwlock', 'const pthread_rwlockattr_t *restrict attr']",2,False,True,False
pthread_rwlock_rdlock,['pthread.h'],int,['pthread_rwlock_t *rwlock'],1,False,True,False
pthread_rwlock_tryrdlock,['pthread.h'],int,['pthread_rwlock_t *rwlock'],1,False,True,False
pthread_rwlock_timedrdlock,"['pthread.h', 'time.h']",int,"['pthread_rwlock_t *restrict rwlock', 'const struct timespec *restrict abstime']",2,False,True,False
pthread_rwlock_timedwrlock,"['pthread.h', 'time.h']",int,"['pthread_rwlock_t *restrict rwlock', 'const struct timespec *restrict abstime']",2,False,True,False
pthread_rwlock_trywrlock,['pthread.h'],int,['pthread_rwlock_t *rwlock'],1,False,True,False
pthread_rwlock_wrlock,['pthread.h'],int,['pthread_rwlock_t *rwlock'],1,False,True,False
pthread_rwlock_unlock,['pthread.h'],int,['pthread_rwlock_t *rwlock'],1,False,True,False
pthread_self,['pthread.h'],pthread_t,['void'],0,False,False,False
 ,['pthread.h'],pthread_t,['void'],0,False,True,False
pthread_setcancelstate,['pthread.h'],int,"['int state', 'int *oldstate']",2,False,False,False
 ,['pthread.h'],int,"['int state', 'int *oldstate']",2,False,True,False
pthread_setcanceltype,['pthread.h'],int,"['int type', 'int *oldtype']",2,False,False,False
 ,['pthread.h'],int,"['int type', 'int *oldtype']",2,False,True,False
pthread_testcancel,['pthread.h'],void,['void'],0,False,True,False
 ,['pthread.h'],void,['void'],0,False,False,False
pthread_setschedprio,['pthread.h'],int,"['pthread_t thread', 'int prio']",2,False,False,False
 ,['pthread.h'],int,"['pthread_t thread', 'int prio']",2,False,True,False
pthread_sigmask,['signal.h'],int,"['int how', 'const sigset_t *set', 'sigset_t *oldset']",3,False,False,False
 ,['signal.h'],int,"['int how', 'const sigset_t *restrict set', 'sigset_t *restrict oset']",3,False,True,False
sigprocmask,['signal.h'],int,"['int how', 'const sigset_t *restrict set', 'sigset_t *restrict oset']",3,False,True,False
pthread_sigqueue,"['signal.h', 'pthread.h']",int,"['pthread_t thread', 'int sig', 'const union sigval value']",3,False,False,False
pthread_spin_init,['pthread.h'],int,"['pthread_spinlock_t *lock', 'int pshared']",2,False,False,False
 ,['pthread.h'],int,"['pthread_spinlock_t *lock', 'int pshared']",2,False,True,False
pthread_spin_destroy,['pthread.h'],int,['pthread_spinlock_t *lock'],1,False,False,False
 ,['pthread.h'],int,['pthread_spinlock_t *lock'],1,False,True,False
pthread_spin_lock,['pthread.h'],int,['pthread_spinlock_t *lock'],1,False,False,False
 ,['pthread.h'],int,['pthread_spinlock_t *lock'],1,False,True,False
pthread_spin_trylock,['pthread.h'],int,['pthread_spinlock_t *lock'],1,False,False,False
 ,['pthread.h'],int,['pthread_spinlock_t *lock'],1,False,True,False
pthread_spin_unlock,['pthread.h'],int,['pthread_spinlock_t *lock'],1,False,False,False
 ,['pthread.h'],int,['pthread_spinlock_t *lock'],1,False,True,False
pthread_tryjoin_np,['pthread.h'],int,"['pthread_t thread', 'void **retval']",2,False,False,True
pthread_timedjoin_np,['pthread.h'],int,"['pthread_t thread', 'void **retval', 'const struct timespec *abstime']",3,False,False,True
pthread_yield,['pthread.h'],int,['void'],0,False,False,True
ptsname,['stdlib.h'],char *,['int fd'],1,False,False,False
 ,['stdlib.h'],char *,['int fildes'],1,False,True,False
ptsname_r,['stdlib.h'],int,"['int fd', 'char *buf', 'size_t buflen']",3,False,False,False
putenv,['stdlib.h'],int,['char *string'],1,False,False,False
 ,['stdlib.h'],int,['char *string'],1,False,True,False
putgrent,['grp.h'],int,"['const struct group *restrict grp', 'FILE *restrict stream']",2,False,False,True
putmsg,['stropts.h'],int,"['int fildes', 'const struct strbuf *ctlptr', 'const struct strbuf *dataptr', 'int flags']",4,False,True,False
putpmsg,['stropts.h'],int,"['int fildes', 'const struct strbuf *ctlptr', 'const struct strbuf *dataptr', 'int band', 'int flags']",5,False,True,False
putpwent,"['stdio.h', 'sys/types.h', 'pwd.h']",int,"['const struct passwd *restrict p', 'FILE *restrict stream']",2,False,False,False
putwchar,['wchar.h'],wint_t,['wchar_t wc'],1,False,False,False
 ,['wchar.h'],wint_t,['wchar_t wc'],1,False,True,False
pwrite,['unistd.h'],ssize_t,"['int fildes', 'const void *buf', 'size_t nbyte', 'off_t offset']",4,False,True,False
qecvt,['stdlib.h'],char *,"['long double number', 'int ndigits', 'int *restrict decpt', 'int *restrict sign']",4,False,False,False
qfcvt,['stdlib.h'],char *,"['long double number', 'int ndigits', 'int *restrict decpt', 'int *restrict sign']",4,False,False,False
qgcvt,['stdlib.h'],char *,"['long double number', 'int ndigit', 'char *buf']",3,False,False,False
qsort,['stdlib.h'],void,"['void *base', 'size_t nmemb', 'size_t size', 'int (*compar)(const void *, const void *)']",4,False,False,False
 ,['stdlib.h'],void,"['void *base', 'size_t nel', 'size_t width', 'int (*compar)(const void *, const void *)']",4,False,True,False
qsort_r,['stdlib.h'],void,"['void *base', 'size_t nmemb', 'size_t size', 'int (*compar)(const void *', 'void *arg']",5,False,False,False
raise,['signal.h'],int,['int sig'],1,False,False,False
 ,['signal.h'],int,['int sig'],1,False,True,False
rand,['stdlib.h'],int,['void'],0,False,False,False
 ,['stdlib.h'],int,['void'],0,False,True,False
rand_r,['stdlib.h'],int,['unsigned int *seedp'],1,False,False,False
 ,['stdlib.h'],int,['unsigned *seed'],1,False,True,False
srand,['stdlib.h'],void,['unsigned seed'],1,False,True,False
rdma_accept,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'struct rdma_conn_param *conn_param']",2,False,False,False
rdma_ack_cm_event,['rdma/rdma_cma.h'],int,['struct rdma_cm_event *event'],1,False,False,False
rdma_bind_addr,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'struct sockaddr *addr']",2,False,False,False
rdma_connect,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'struct rdma_conn_param *conn_param']",2,False,False,False
rdma_create_ep,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id **id', 'struct rdma_addrinfo *res', 'struct ibv_pd *pd', 'struct ibv_qp_init_attr *qp_init_attr']",4,False,False,False
rdma_create_event_channel,['rdma/rdma_cma.h'],struct rdma_event_channel *,['void'],0,False,False,False
rdma_create_id,['rdma/rdma_cma.h'],int,"['struct rdma_event_channel *channel', 'struct rdma_cm_id **id', 'void *context', 'enum rdma_port_space ps']",4,False,False,False
rdma_create_qp,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'struct ibv_pd *pd', 'struct ibv_qp_init_attr *qp_init_attr']",3,False,False,False
rdma_create_srq,['rdma/rdma_verbs.h'],int,"['struct rdma_cm_id *id', 'struct ibv_pd *pd', 'struct ibv_srq_init_attr *attr']",3,False,False,False
rdma_dereg_mr,['rdma/rdma_verbs.h'],int,['struct ibv_mr *mr'],1,False,False,False
rdma_destroy_ep,['rdma/rdma_cma.h'],void,['struct rdma_cm_id *id'],1,False,False,False
rdma_destroy_event_channel,['rdma/rdma_cma.h'],void,['struct rdma_event_channel *channel'],1,False,False,False
rdma_destroy_id,['rdma/rdma_cma.h'],int,['struct rdma_cm_id *id'],1,False,False,False
rdma_destroy_qp,['rdma/rdma_cma.h'],void,['struct rdma_cm_id *id'],1,False,False,False
rdma_destroy_srq,['rdma/rdma_verbs.h'],void,['struct rdma_cm_id *id'],1,False,False,False
rdma_disconnect,['rdma/rdma_cma.h'],int,['struct rdma_cm_id *id'],1,False,False,False
rdma_free_devices,['rdma/rdma_cma.h'],void,['struct ibv_context **list'],1,False,False,False
rdma_getaddrinfo,['rdma/rdma_cma.h'],int,"['const char *node', 'const char *service', 'const struct rdma_addrinfo *hints', 'struct rdma_addrinfo **res']",4,False,False,False
rdma_get_cm_event,['rdma/rdma_cma.h'],int,"['struct rdma_event_channel *channel', 'struct rdma_cm_event **event']",2,False,False,False
rdma_get_devices,['rdma/rdma_cma.h'],struct ibv_context **,['int *num_devices'],1,False,False,False
rdma_get_dst_port,['rdma/rdma_cma.h'],uint16_t,['struct rdma_cm_id *id'],1,False,False,False
rdma_get_local_addr,['rdma/rdma_cma.h'],struct sockaddr *,['struct rdma_cm_id *id'],1,False,False,False
rdma_get_peer_addr,['rdma/rdma_cma.h'],struct sockaddr *,['struct rdma_cm_id *id'],1,False,False,False
rdma_get_recv_comp,['rdma/rdma_verbs.h'],int,"['struct rdma_cm_id *id', 'struct ibv_wc *wc']",2,False,False,False
rdma_get_request,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *listen', 'struct rdma_cm_id **id']",2,False,False,False
rdma_get_send_comp,['rdma/rdma_verbs.h'],int,"['struct rdma_cm_id *id', 'struct ibv_wc *wc']",2,False,False,False
rdma_get_src_port,['rdma/rdma_cma.h'],uint16_t,['struct rdma_cm_id *id'],1,False,False,False
rdma_join_multicast,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'struct sockaddr *addr', 'void *context']",3,False,False,False
rdma_join_multicast_ex,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'struct rdma_cm_join_mc_attr_ex *mc_join_attr', 'void *context']",3,False,False,False
rdma_leave_multicast,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'struct sockaddr *addr']",2,False,False,False
rdma_listen,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'int backlog']",2,False,False,False
rdma_migrate_id,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'struct rdma_event_channel *channel']",2,False,False,False
rdma_notify,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'enum ibv_event_type event']",2,False,False,False
rdma_post_read,['rdma/rdma_verbs.h'],int,"['struct rdma_cm_id *id', 'void *context', 'void *addr', 'size_t length', 'struct ibv_mr *mr', 'int flags', 'uint64_t remote_addr', 'uint32_t rkey']",8,False,False,False
rdma_post_readv,['rdma/rdma_verbs.h'],int,"['struct rdma_cm_id *id', 'void *context', 'struct ibv_sge *sgl', 'int nsge', 'int flags', 'uint64_t remote_addr', 'uint32_t rkey']",7,False,False,False
rdma_post_recv,['rdma/rdma_verbs.h'],int,"['struct rdma_cm_id *id', 'void *context', 'void *addr', 'size_t length', 'struct ibv_mr *mr']",5,False,False,False
rdma_post_recvv,['rdma/rdma_verbs.h'],int,"['struct rdma_cm_id *id', 'void *context', 'struct ibv_sge *sgl', 'int nsge']",4,False,False,False
rdma_post_send,['rdma/rdma_verbs.h'],int,"['struct rdma_cm_id *id', 'void *context', 'void *addr', 'size_t length', 'struct ibv_mr *mr', 'int flags']",6,False,False,False
rdma_post_sendv,['rdma/rdma_verbs.h'],int,"['struct rdma_cm_id *id', 'void *context', 'struct ibv_sge *slg', 'int nsge', 'int flags']",5,False,False,False
rdma_post_ud_send,['rdma/rdma_verbs.h'],int,"['struct rdma_cm_id *id', 'void *context', 'void *addr', 'size_t length', 'struct ibv_mr *mr', 'int flags', 'struct ibv_ah *ah', 'uint32_t remote_qpn']",8,False,False,False
rdma_post_write,['rdma/rdma_verbs.h'],int,"['struct rdma_cm_id *id', 'void *context', 'void *addr', 'size_t length', 'struct ibv_mr *mr', 'int flags', 'uint64_t remote_addr', 'uint32_t rkey']",8,False,False,False
rdma_post_writev,['rdma/rdma_verbs.h'],int,"['struct rdma_cm_id *id', 'void *context', 'struct ibv_sge *sgl', 'int nsge', 'int flags', 'uint64_t remote_addr', 'uint32_t rkey']",7,False,False,False
rdma_reg_msgs,['rdma/rdma_verbs.h'],struct ibv_mr *,"['struct rdma_cm_id *id', 'void *addr', 'size_t length']",3,False,False,False
rdma_reg_read,['rdma/rdma_verbs.h'],struct ibv_mr *,"['struct rdma_cm_id *id', 'void *addr', 'size_t length']",3,False,False,False
rdma_reg_write,['rdma/rdma_verbs.h'],struct ibv_mr *,"['struct rdma_cm_id *id', 'void *addr', 'size_t length']",3,False,False,False
rdma_reject,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'const void *private_data', 'uint8_t private_data_len']",3,False,False,False
rdma_resolve_addr,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'struct sockaddr *src_addr', 'struct sockaddr *dst_addr', 'int timeout_ms']",4,False,False,False
rdma_resolve_route,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'int timeout_ms']",2,False,False,False
rdma_set_option,['rdma/rdma_cma.h'],int,"['struct rdma_cm_id *id', 'int level', 'int optname', 'void *optval', 'size_t optlen']",5,False,False,False
read,['unistd.h'],ssize_t,"['int fildes', 'void *buf', 'size_t nbyte']",3,False,True,False
readdir,['dirent.h'],struct dirent *,['DIR *dirp'],1,False,False,False
 ,['dirent.h'],struct dirent *,['DIR *dirp'],1,False,True,False
readdir_r,['dirent.h'],int,"['DIR *restrict dirp', 'struct dirent *restrict entry', 'struct dirent **restrict result']",3,False,True,False
 ,['dirent.h'],int,"['DIR *restrict dirp', 'struct dirent *restrict entry', 'struct dirent **restrict result']",3,False,False,False
readline,"['stdio.h', 'readline/readline.h', 'readline/history.h']",char *,['const char *prompt'],1,False,False,False
readlink,['unistd.h'],ssize_t,"['const char *restrict path', 'char *restrict buf', 'size_t bufsize']",3,False,True,False
readlinkat,['fcntl.h'],ssize_t,"['int fd', 'const char *restrict path', 'char *restrict buf', 'size_t bufsize']",4,False,True,False
readv,['sys/uio.h'],ssize_t,"['int fildes', 'const struct iovec *iov', 'int iovcnt']",3,False,True,False
realpath,"['limits.h', 'stdlib.h']",char *,"['const char *restrict path', 'char *restrict resolved_path']",2,False,False,False
 ,['stdlib.h'],char *,"['const char *restrict file_name', 'char *restrict resolved_name']",2,False,True,False
re_comp,"['sys/types.h', 'regex.h']",char *,['const char *regex'],1,False,False,False
re_exec,"['sys/types.h', 'regex.h']",int,['const char *string'],1,False,False,False
(*recursive_key_scanner_t),['keyutils.h'],typedef int,"['key_serial_t parent', 'key_serial_t key', 'char *desc', 'int desc_len', 'void *data']",5,False,False,False
recursive_key_scan,['keyutils.h'],long,"['key_serial_t keyring', 'recursive_key_scanner_t func', 'void *data']",3,False,False,False
recursive_session_key_scan,['keyutils.h'],long,"['recursive_key_scanner_t func', 'void *data']",2,False,False,False
recv,['sys/socket.h'],ssize_t,"['int socket', 'void *buffer', 'size_t length', 'int flags']",4,False,True,False
recvfrom,['sys/socket.h'],ssize_t,"['int socket', 'void *restrict buffer', 'size_t length', 'int flags', 'struct sockaddr *restrict address', 'socklen_t *restrict address_len']",6,False,True,False
recvmsg,['sys/socket.h'],ssize_t,"['int socket', 'struct msghdr *message', 'int flags']",3,False,True,False
remove,['stdio.h'],int,['const char *pathname'],1,False,False,False
 ,['stdio.h'],int,['const char *path'],1,False,True,False
remquo,['math.h'],double,"['double x', 'double y', 'int *quo']",3,False,False,False
 ,['math.h'],double,"['double x', 'double y', 'int *quo']",3,False,True,False
remquof,['math.h'],float,"['float x', 'float y', 'int *quo']",3,False,False,False
