function name,header files,return type,arguments,number of arguments,format string,POSIX api,use _GNU_SOURCE
uname,['sys/utsname.h'],int,['struct utsname *name'],1,False,True,False
ungetc,['stdio.h'],int,"['int c', 'FILE *stream']",2,False,True,False
ungetwc,['wchar.h'],wint_t,"['wint_t wc', 'FILE *stream']",2,False,False,False
 ,"['stdio.h', 'wchar.h']",wint_t,"['wint_t wc', 'FILE *stream']",2,False,True,False
unlink,['unistd.h'],int,['const char *path'],1,False,True,False
unlinkat,['fcntl.h'],int,"['int fd', 'const char *path', 'int flag']",3,False,True,False
unlockpt,['stdlib.h'],int,['int fd'],1,False,False,False
 ,['stdlib.h'],int,['int fildes'],1,False,True,False
unsetenv,['stdlib.h'],int,['const char *name'],1,False,True,False
updwtmp,['utmp.h'],void,"['const char *wtmp_file', 'const struct utmp *ut']",2,False,False,False
updwtmpx,['utmpx.h'],void,"['const char *wtmpx_file', 'const struct utmpx *utx']",2,False,False,False
uselocale,['locale.h'],locale_t,['locale_t newloc'],1,False,False,False
 ,['locale.h'],locale_t,['locale_t newloc'],1,False,True,False
usleep,['unistd.h'],int,['useconds_t usec'],1,False,False,False
utime,['utime.h'],int,"['const char *path', 'const struct utimbuf *times']",2,False,True,False
utimensat,['sys/stat.h'],int,"['int fd', 'const char *path', 'const struct timespec times[2]', 'int flag']",4,False,True,False
utimes,['sys/time.h'],int,"['const char *path', 'const struct timeval times[2]']",2,False,True,False
utmpname,['utmp.h'],int,['const char *file'],1,False,False,False
valloc,['stdlib.h'],void *,['size_t size'],1,False,False,False
vasprintf,['stdio.h'],int,"['char **restrict strp', 'const char *restrict fmt', 'va_list ap']",3,False,False,True
vdprintf,"['stdarg.h', 'stdio.h']",int,"['int fildes', 'const char *restrict format', 'va_list ap']",3,False,True,False
verr,['stdarg.h'],noreturn void,"['int eval', 'const char *fmt', 'va_list args']",3,False,False,False
verrx,['stdarg.h'],noreturn void,"['int eval', 'const char *fmt', 'va_list args']",3,False,False,False
versionsort,['dirent.h'],int,"['const struct dirent **a', 'const struct dirent **b']",2,False,False,False
vfprintf,"['stdarg.h', 'stdio.h']",int,"['FILE *restrict stream', 'const char *restrict format', 'va_list ap']",3,False,True,False
vfscanf,"['stdarg.h', 'stdio.h']",int,"['FILE *restrict stream', 'const char *restrict format', 'va_list arg']",3,False,True,False
vfwprintf,"['stdarg.h', 'stdio.h', 'wchar.h']",int,"['FILE *restrict stream', 'const wchar_t *restrict format', 'va_list arg']",3,False,True,False
vfwscanf,"['stdarg.h', 'stdio.h', 'wchar.h']",int,"['FILE *restrict stream', 'const wchar_t *restrict format', 'va_list arg']",3,False,True,False
vprintf,"['stdarg.h', 'stdio.h']",int,"['const char *restrict format', 'va_list ap']",2,False,True,False
vscanf,"['stdarg.h', 'stdio.h']",int,"['const char *restrict format', 'va_list arg']",2,False,True,False
vsnprintf,"['stdarg.h', 'stdio.h']",int,"['char *restrict s', 'size_t n', 'const char *restrict format', 'va_list ap']",4,False,True,False
vsprintf,"['stdarg.h', 'stdio.h']",int,"['char *restrict s', 'const char *restrict format', 'va_list ap']",3,False,True,False
vsscanf,"['stdarg.h', 'stdio.h']",int,"['const char *restrict s', 'const char *restrict format', 'va_list arg']",3,False,True,False
vswprintf,"['stdarg.h', 'stdio.h', 'wchar.h']",int,"['wchar_t *restrict ws', 'size_t n', 'const wchar_t *restrict format', 'va_list arg']",4,False,True,False
vswscanf,"['stdarg.h', 'stdio.h', 'wchar.h']",int,"['const wchar_t *restrict ws', 'const wchar_t *restrict format', 'va_list arg']",3,False,True,False
vsyslog,['syslog.h'],void,"['int priority', 'const char *format', 'va_list ap']",3,True,False,False
vwarn,['stdarg.h'],void,"['const char *fmt', 'va_list args']",2,False,False,False
vwarnx,['stdarg.h'],void,"['const char *fmt', 'va_list args']",2,False,False,False
vwprintf,"['stdarg.h', 'stdio.h', 'wchar.h']",int,"['const wchar_t *restrict format', 'va_list arg']",2,False,True,False
vwscanf,"['stdarg.h', 'stdio.h', 'wchar.h']",int,"['const wchar_t *restrict format', 'va_list arg']",2,False,True,False
wait,['sys/wait.h'],pid_t,['int *stat_loc'],1,False,True,False
waitid,['sys/wait.h'],int,"['idtype_t idtype', 'id_t id', 'siginfo_t *infop', 'int options']",4,False,True,False
waitpid,['sys/wait.h'],pid_t,"['pid_t pid', 'int *stat_loc', 'int options']",3,False,True,False
warn,['err.h'],void,"['const char *fmt', '...']",2 or more,False,False,False
warnx,['err.h'],void,"['const char *fmt', '...']",2 or more,False,False,False
wcpcpy,['wchar.h'],wchar_t *,"['wchar_t *restrict dest', 'const wchar_t *restrict src']",2,False,False,False
 ,['wchar.h'],wchar_t *,"['wchar_t *restrict ws1', 'const wchar_t *restrict ws2']",2,False,True,False
wcpncpy,['wchar.h'],wchar_t *,"['wchar_t *restrict dest', 'const wchar_t *restrict src', 'size_t n']",3,False,False,False
 ,['wchar.h'],wchar_t *,"['wchar_t restrict *ws1', 'const wchar_t *restrict ws2', 'size_t n']",3,False,True,False
wcrtomb,['wchar.h'],size_t,"['char *restrict s', 'wchar_t wc', 'mbstate_t *restrict ps']",3,False,False,False
 ,['wchar.h'],size_t,"['char *restrict s', 'wchar_t wc', 'mbstate_t *restrict ps']",3,False,True,False
wcscasecmp,['wchar.h'],int,"['const wchar_t *s1', 'const wchar_t *s2']",2,False,False,False
 ,['wchar.h'],int,"['const wchar_t *ws1', 'const wchar_t *ws2']",2,False,True,False
wcscasecmp_l,['wchar.h'],int,"['const wchar_t *ws1', 'const wchar_t *ws2', 'locale_t locale']",3,False,True,False
wcscat,['wchar.h'],wchar_t *,"['wchar_t *restrict dest', 'const wchar_t *restrict src']",2,False,False,False
 ,['wchar.h'],wchar_t *,"['wchar_t *restrict ws1', 'const wchar_t *restrict ws2']",2,False,True,False
wcschr,['wchar.h'],wchar_t *,"['const wchar_t *wcs', 'wchar_t wc']",2,False,False,False
 ,['wchar.h'],wchar_t *,"['const wchar_t *ws', 'wchar_t wc']",2,False,True,False
wcscmp,['wchar.h'],int,"['const wchar_t *s1', 'const wchar_t *s2']",2,False,False,False
 ,['wchar.h'],int,"['const wchar_t *ws1', 'const wchar_t *ws2']",2,False,True,False
wcscoll,['wchar.h'],int,"['const wchar_t *ws1', 'const wchar_t *ws2']",2,False,True,False
wcscoll_l,['wchar.h'],int,"['const wchar_t *ws1', 'const wchar_t *ws2', 'locale_t locale']",3,False,True,False
wcscpy,['wchar.h'],wchar_t *,"['wchar_t *restrict dest', 'const wchar_t *restrict src']",2,False,False,False
 ,['wchar.h'],wchar_t *,"['wchar_t *restrict ws1', 'const wchar_t *restrict ws2']",2,False,True,False
wcscspn,['wchar.h'],size_t,"['const wchar_t *wcs', 'const wchar_t *reject']",2,False,False,False
 ,['wchar.h'],size_t,"['const wchar_t *ws1', 'const wchar_t *ws2']",2,False,True,False
wcsdup,['wchar.h'],wchar_t *,['const wchar_t *s'],1,False,False,False
 ,['wchar.h'],wchar_t *,['const wchar_t *string'],1,False,True,False
wcsftime,['wchar.h'],size_t,"['wchar_t *restrict wcs', 'size_t maxsize', 'const wchar_t *restrict format', 'const struct tm *restrict timeptr']",4,True,True,False
wcslen,['wchar.h'],size_t,['const wchar_t *s'],1,False,False,False
 ,['wchar.h'],size_t,['const wchar_t *ws'],1,False,True,False
wcsncasecmp,['wchar.h'],int,"['const wchar_t *ws1', 'const wchar_t *ws2', 'size_t n']",3,False,True,False
 ,['wchar.h'],int,"['const wchar_t *s1', 'const wchar_t *s2', 'size_t n']",3,False,False,False
wcsncasecmp_l,['wchar.h'],int,"['const wchar_t *ws1', 'const wchar_t *ws2', 'size_t n', 'locale_t locale']",4,False,True,False
wcsncat,['wchar.h'],wchar_t *,"['wchar_t *restrict dest', 'const wchar_t *restrict src', 'size_t n']",3,False,False,False
 ,['wchar.h'],wchar_t *,"['wchar_t *restrict ws1', 'const wchar_t *restrict ws2', 'size_t n']",3,False,True,False
wcsncmp,['wchar.h'],int,"['const wchar_t *s1', 'const wchar_t *s2', 'size_t n']",3,False,False,False
 ,['wchar.h'],int,"['const wchar_t *ws1', 'const wchar_t *ws2', 'size_t n']",3,False,True,False
wcsncpy,['wchar.h'],wchar_t *,"['wchar_t *restrict dest', 'const wchar_t *restrict src', 'size_t n']",3,False,False,False
 ,['wchar.h'],wchar_t *,"['wchar_t *restrict ws1', 'const wchar_t *restrict ws2', 'size_t n']",3,False,True,False
wcsnlen,['wchar.h'],size_t,"['const wchar_t *ws', 'size_t maxlen']",2,False,True,False
 ,['wchar.h'],size_t,"['const wchar_t *s', 'size_t maxlen']",2,False,False,False
wcsnrtombs,['wchar.h'],size_t,"['char *restrict dest', 'const wchar_t **restrict src', 'size_t nwc', 'size_t len', 'mbstate_t *restrict ps']",5,False,False,False
 ,['wchar.h'],size_t,"['char *restrict dst', 'const wchar_t **restrict src', 'size_t nwc', 'size_t len', 'mbstate_t *restrict ps']",5,False,True,False
wcspbrk,['wchar.h'],wchar_t *,"['const wchar_t *wcs', 'const wchar_t *accept']",2,False,False,False
 ,['wchar.h'],wchar_t *,"['const wchar_t *ws1', 'const wchar_t *ws2']",2,False,True,False
wcsrchr,['wchar.h'],wchar_t *,"['const wchar_t *wcs', 'wchar_t wc']",2,False,False,False
 ,['wchar.h'],wchar_t *,"['const wchar_t *ws', 'wchar_t wc']",2,False,True,False
wcsrtombs,['wchar.h'],size_t,"['char *restrict dest', 'const wchar_t **restrict src', 'size_t len', 'mbstate_t *restrict ps']",4,False,False,False
 ,['wchar.h'],size_t,"['char *restrict dst', 'const wchar_t **restrict src', 'size_t len', 'mbstate_t *restrict ps']",4,False,True,False
wcsspn,['wchar.h'],size_t,"['const wchar_t *wcs', 'const wchar_t *accept']",2,False,False,False
 ,['wchar.h'],size_t,"['const wchar_t *ws1', 'const wchar_t *ws2']",2,False,True,False
wcsstr,['wchar.h'],wchar_t *,"['const wchar_t *haystack', 'const wchar_t *needle']",2,False,False,False
 ,['wchar.h'],wchar_t *,"['const wchar_t *restrict ws1', 'const wchar_t *restrict ws2']",2,False,True,False
wcstod,['wchar.h'],double,"['const wchar_t *restrict nptr', 'wchar_t **restrict endptr']",2,False,True,False
wcstof,['wchar.h'],float,"['const wchar_t *restrict nptr', 'wchar_t **restrict endptr']",2,False,True,False
wcstoimax,"['stddef.h', 'inttypes.h']",intmax_t,"['const wchar_t *restrict nptr', 'wchar_t **restrict endptr', 'int base']",3,False,False,False
 ,"['stddef.h', 'inttypes.h']",intmax_t,"['const wchar_t *restrict nptr', 'wchar_t **restrict endptr', 'int base']",3,False,True,False
wcstok,['wchar.h'],wchar_t *,"['wchar_t *restrict wcs', 'const wchar_t *restrict delim', 'wchar_t **restrict ptr']",3,False,False,False
 ,['wchar.h'],wchar_t *,"['wchar_t *restrict ws1', 'const wchar_t *restrict ws2', 'wchar_t **restrict ptr']",3,False,True,False
wcstol,['wchar.h'],long,"['const wchar_t *restrict nptr', 'wchar_t **restrict endptr', 'int base']",3,False,True,False
wcstold,['wchar.h'],long double,"['const wchar_t *restrict nptr', 'wchar_t **restrict endptr']",2,False,True,False
wcstoll,['wchar.h'],long long,"['const wchar_t *restrict nptr', 'wchar_t **restrict endptr', 'int base']",3,False,True,False
wcstombs,['stdlib.h'],size_t,"['char *restrict dest', 'const wchar_t *restrict src', 'size_t n']",3,False,False,False
 ,['stdlib.h'],size_t,"['char *restrict s', 'const wchar_t *restrict pwcs', 'size_t n']",3,False,True,False
wcstoul,['wchar.h'],unsigned long,"['const wchar_t *restrict nptr', 'wchar_t **restrict endptr', 'int base']",3,False,True,False
wcstoull,['wchar.h'],unsigned long long,"['const wchar_t *restrict nptr', 'wchar_t **restrict endptr', 'int base']",3,False,True,False
wcstoumax,"['stddef.h', 'inttypes.h']",uintmax_t,"['const wchar_t *restrict nptr', 'wchar_t **restrict endptr', 'int base']",3,False,False,False
 ,"['stddef.h', 'inttypes.h']",uintmax_t,"['const wchar_t *restrict nptr', 'wchar_t **restrict endptr', 'int base']",3,False,True,False
wcswidth,['wchar.h'],int,"['const wchar_t *s', 'size_t n']",2,False,False,False
 ,['wchar.h'],int,"['const wchar_t *pwcs', 'size_t n']",2,False,True,False
wcsxfrm,['wchar.h'],size_t,"['wchar_t *restrict ws1', 'const wchar_t *restrict ws2', 'size_t n']",3,False,True,False
wcsxfrm_l,['wchar.h'],size_t,"['wchar_t *restrict ws1', 'const wchar_t *restrict ws2', 'size_t n', 'locale_t locale']",4,False,True,False
wctob,['wchar.h'],int,['wint_t c'],1,False,False,False
 ,"['stdio.h', 'wchar.h']",int,['wint_t c'],1,False,True,False
wctomb,['stdlib.h'],int,"['char *s', 'wchar_t wc']",2,False,False,False
 ,['stdlib.h'],int,"['char *s', 'wchar_t wchar']",2,False,True,False
wctrans,['wctype.h'],wctrans_t,['const char *name'],1,False,False,False
 ,['wctype.h'],wctrans_t,['const char *charclass'],1,False,True,False
wctrans_l,['wctype.h'],wctrans_t,"['const char *charclass', 'locale_t locale']",2,False,True,False
wctype,['wctype.h'],wctype_t,['const char *name'],1,False,False,False
 ,['wctype.h'],wctype_t,['const char *property'],1,False,True,False
wctype_l,['wctype.h'],wctype_t,"['const char *property', 'locale_t locale']",2,False,True,False
wcwidth,['wchar.h'],int,['wchar_t c'],1,False,False,False
 ,['wchar.h'],int,['wchar_t wc'],1,False,True,False
wmemchr,['wchar.h'],wchar_t *,"['const wchar_t *s', 'wchar_t c', 'size_t n']",3,False,False,False
 ,['wchar.h'],wchar_t *,"['const wchar_t *ws', 'wchar_t wc', 'size_t n']",3,False,True,False
wmemcmp,['wchar.h'],int,"['const wchar_t *s1', 'const wchar_t *s2', 'size_t n']",3,False,False,False
 ,['wchar.h'],int,"['const wchar_t *ws1', 'const wchar_t *ws2', 'size_t n']",3,False,True,False
wmemcpy,['wchar.h'],wchar_t *,"['wchar_t *restrict dest', 'const wchar_t *restrict src', 'size_t n']",3,False,False,False
 ,['wchar.h'],wchar_t *,"['wchar_t *restrict ws1', 'const wchar_t *restrict ws2', 'size_t n']",3,False,True,False
wmemmove,['wchar.h'],wchar_t *,"['wchar_t *dest', 'const wchar_t *src', 'size_t n']",3,False,False,False
 ,['wchar.h'],wchar_t *,"['wchar_t *ws1', 'const wchar_t *ws2', 'size_t n']",3,False,True,False
wmempcpy,['wchar.h'],wchar_t *,"['wchar_t *restrict dest', 'const wchar_t *restrict src', 'size_t n']",3,False,False,True
wmemset,['wchar.h'],wchar_t *,"['wchar_t *wcs', 'wchar_t wc', 'size_t n']",3,False,False,False
 ,['wchar.h'],wchar_t *,"['wchar_t *ws', 'wchar_t wc', 'size_t n']",3,False,True,False
wordexp,['wordexp.h'],int,"['const char *restrict s', 'wordexp_t *restrict p', 'int flags']",3,False,False,False
 ,['wordexp.h'],int,"['const char *restrict words', 'wordexp_t *restrict pwordexp', 'int flags']",3,False,True,False
wordfree,['wordexp.h'],void,['wordexp_t *p'],1,False,False,False
 ,['wordexp.h'],void,['wordexp_t *pwordexp'],1,False,True,False
wprintf,"['stdio.h', 'wchar.h']",int,"['const wchar_t *restrict format', '...']",2 or more,False,True,False
write,['unistd.h'],ssize_t,"['int fildes', 'const void *buf', 'size_t nbyte']",3,False,True,False
writev,['sys/uio.h'],ssize_t,"['int fildes', 'const struct iovec *iov', 'int iovcnt']",3,False,True,False
wscanf,"['stdio.h', 'wchar.h']",int,"['const wchar_t *restrict format', '...']",2 or more,False,True,False
xdecrypt,['rpc/des_crypt.h'],int,"['char *secret', 'char *passwd']",2,False,False,False
xdr_accepted_reply,['rpc/rpc.h'],bool_t,"['XDR *xdrs', 'struct accepted_reply *ar']",2,False,False,False
xdr_array,"['rpc/xdr.h', 'rpc/xdr.h']",bool_t,"['XDR *xdrs', 'char **arrp', 'unsigned int *sizep', 'unsigned int maxsize', 'unsigned int elsize', 'xdrproc_t elproc']",6,False,False,False
xdr_authunix_parms,['rpc/rpc.h'],bool_t,"['XDR *xdrs', 'struct authunix_parms *aupp']",2,False,False,False
xdr_bool,"['rpc/xdr.h', 'rpc/xdr.h']",bool_t,"['XDR *xdrs', 'bool_t *bp']",2,False,False,False
xdr_bytes,"['rpc/xdr.h', 'rpc/xdr.h']",bool_t,"['XDR *xdrs', 'char **sp', 'unsigned int *sizep', 'unsigned int maxsize']",4,False,False,False
xdr_callhdr,['rpc/rpc.h'],void,"['XDR *xdrs', 'struct rpc_msg *chdr']",2,False,False,False
xdr_callmsg,['rpc/rpc.h'],bool_t,"['XDR *xdrs', 'struct rpc_msg *cmsg']",2,False,False,False
xdr_char,"['rpc/xdr.h', 'rpc/xdr.h']",bool_t,"['XDR *xdrs', 'char *cp']",2,False,False,False
xdr_double,"['rpc/xdr.h', 'rpc/xdr.h']",bool_t,"['XDR *xdrs', 'double *dp']",2,False,False,False
xdr_enum,"['rpc/xdr.h', 'rpc/xdr.h']",bool_t,"['XDR *xdrs', 'enum_t *ep']",2,False,False,False
xdr_float,"['rpc/xdr.h', 'rpc/xdr.h']",bool_t,"['XDR *xdrs', 'float *fp']",2,False,False,False
xdr_free,"['rpc/xdr.h', 'rpc/xdr.h']",void,"['xdrproc_t proc', 'char *objp']",2,False,False,False
xdr_int,"['rpc/xdr.h', 'rpc/xdr.h']",bool_t,"['XDR *xdrs', 'int *ip']",2,False,False,False
